Year,Player,Team,Position,GP,TOI,CF,CA,CF%,FF,FA,FF%,SF,SA,SF%,GF,GA,GF%,xGF,xGA,xGF%,SCF,SCA,SCF%,HDCF,HDCA,HDCF%,HDGF,HDGA,HDGF%,MDCF,MDCA,MDCF%,MDGF,MDGA,MDGF%,LDCF,LDCA,LDCF%,LDGF,LDGA,LDGF%,On-Ice SH%,On-Ice SV%,PDO,Off. Zone Starts,Neu. Zone Starts,Def. Zone Starts,On The Fly Starts,Off. Zone Start %,Off. Zone Faceoffs,Neu. Zone Faceoffs,Def. Zone Faceoffs,Off. Zone Faceoff %
2023-2024,William Eklund,S.J,L,80,1125.133333,1033,1260,45.05,718,875,45.07,477,616,43.64,36,64,36,42.66,55.96,43.26,442,586,43,194,233,45.43,20,31,39.22,248,353,41.26,8,18,30.77,630,774,44.87,8,15,34.78,7.55,89.61,0.972,118,217,177,839,40,303,327,396,43.35
2023-2024,Charlie Coyle,BOS,C,82,1035.4,927,1131,45.04,658,810,44.82,460,538,46.09,45,43,51.14,43.73,48.52,47.4,464,525,46.92,212,224,48.62,25,22,53.19,252,301,45.57,13,14,48.15,516,688,42.86,7,7,50,9.78,92.01,1.018,189,245,251,767,42.95,309,313,448,40.82
2023-2024,Matt Grzelcyk,BOS,D,63,991.2833333,901,1100,45.03,660,803,45.11,450,542,45.36,40,28,58.82,42.72,47.32,47.44,456,516,46.91,196,226,46.45,28,13,68.29,260,290,47.27,8,9,47.06,518,636,44.89,4,6,40,8.89,94.83,1.037,167,224,131,868,56.04,335,308,293,53.34
2023-2024,Noah Gregor,TOR,C,63,634.4833333,551,673,45.02,395,474,45.45,274,312,46.76,16,27,37.21,21.93,30.4,41.9,230,330,41.07,99,130,43.23,6,15,28.57,131,200,39.58,5,6,45.45,304,368,45.24,5,6,45.45,5.84,91.35,0.972,41,142,101,575,28.87,90,191,210,30
2023-2024,Travis Dermott,ARI,D,50,707.6,607,743,44.96,435,571,43.24,305,370,45.19,19,35,35.19,26.28,32.48,44.72,299,347,46.28,114,145,44.02,6,14,30,185,202,47.8,8,16,33.33,329,473,41.02,5,5,50,6.23,90.54,0.968,76,155,136,649,35.85,182,226,261,41.08
2023-2024,Ryan Strome,ANA,C,79,994.9166667,869,1065,44.93,633,784,44.67,463,540,46.16,38,54,41.3,39.06,46.68,45.56,412,470,46.71,180,217,45.34,21,27,43.75,232,253,47.84,7,20,25.93,502,649,43.61,10,7,58.82,8.21,90,0.982,154,185,140,762,52.38,285,281,313,47.66
2023-2024,Max Jones,ANA,L,52,574.5,482,591,44.92,350,433,44.7,239,302,44.18,19,21,47.5,20.71,24.82,45.49,226,262,46.31,103,106,49.28,13,11,54.17,123,156,44.09,6,8,42.86,270,355,43.2,0,2,0,7.95,93.05,1.01,68,154,86,447,44.16,140,200,194,41.92
2023-2024,Kaiden Guhle,MTL,D,70,1228.566667,1078,1323,44.9,786,910,46.34,540,602,47.29,48,59,44.86,49.45,54.95,47.36,481,628,43.37,193,237,44.88,28,28,50,288,391,42.42,14,25,35.9,652,772,45.79,6,6,50,8.89,90.2,0.991,103,250,186,803,35.64,287,406,444,39.26
2023-2024,Mario Ferraro,S.J,D,78,1448.716667,1361,1674,44.84,960,1185,44.76,657,811,44.75,53,92,36.55,54.93,70.92,43.65,621,808,43.46,243,307,44.18,28,44,38.89,378,501,43,17,28,37.78,804,964,45.48,8,20,28.57,8.07,88.66,0.967,114,283,222,996,33.93,403,438,500,44.63
2023-2024,Taylor Raddysh,CHI,R,73,878.9166667,783,966,44.77,553,700,44.13,380,492,43.58,15,33,31.25,31.48,41.93,42.88,337,459,42.34,133,183,42.09,10,17,37.04,204,276,42.5,3,11,21.43,479,548,46.64,2,5,28.57,3.95,93.29,0.972,110,141,93,685,54.19,244,213,249,49.49
2023-2024,Connor Murphy,CHI,D,46,772.4333333,670,829,44.7,481,577,45.46,359,398,47.42,22,42,34.38,28.48,37.38,43.24,313,412,43.17,114,183,38.38,13,24,35.14,199,229,46.5,6,10,37.5,379,465,44.91,3,8,27.27,6.13,89.45,0.956,53,130,110,647,32.52,173,223,220,44.02
2023-2024,Nick Jensen,WSH,D,78,1279.583333,1060,1313,44.67,749,936,44.45,507,645,44.01,44,52,45.83,46.38,57.87,44.49,491,569,46.32,205,247,45.35,25,30,45.45,286,322,47.04,12,14,46.15,555,802,40.9,7,8,46.67,8.68,91.94,1.006,68,202,151,1153,31.05,259,364,364,41.57
2023-2024,Hudson Fasching,NYI,R,45,527.8333333,447,554,44.66,307,389,44.11,207,275,42.95,18,22,45,19.12,20.55,48.2,209,213,49.53,88,90,49.44,11,12,47.83,121,123,49.59,6,5,54.55,224,363,38.16,1,5,16.67,8.7,92,1.007,59,167,75,445,44.03,96,205,157,37.94
2023-2024,Jeff Petry,DET,D,73,1200.216667,1073,1332,44.62,775,951,44.9,533,651,45.02,54,62,46.55,46.41,52.13,47.1,495,578,46.13,195,207,48.51,30,30,50,300,371,44.71,16,24,40,622,825,42.99,8,8,50,10.13,90.48,1.006,132,270,166,942,44.3,313,387,392,44.4
2023-2024,Kevin Korchinski,CHI,D,76,1297.116667,1158,1446,44.47,809,1048,43.56,573,741,43.61,34,69,33.01,47.15,67.58,41.1,515,715,41.87,216,310,41.06,23,43,34.85,299,405,42.47,6,15,28.57,739,767,49.07,5,11,31.25,5.93,90.69,0.966,143,216,107,1050,57.2,424,324,271,61.01
2023-2024,Ryan Donato,CHI,C,78,915,783,978,44.46,583,715,44.92,422,499,45.82,33,44,42.86,33.57,44.25,43.14,354,481,42.4,146,205,41.6,18,20,47.37,208,276,42.98,12,14,46.15,432,553,43.86,3,10,23.08,7.82,91.18,0.99,87,157,83,729,51.18,199,255,238,45.54
2023-2024,Brett Howden,VGK,C,72,837.8666667,754,942,44.46,513,647,44.22,363,436,45.43,32,43,42.67,31.46,38.6,44.9,366,426,46.21,143,174,45.11,15,20,42.86,223,252,46.95,12,15,44.44,426,545,43.87,5,8,38.46,8.82,90.14,0.99,129,199,121,622,51.6,212,262,249,45.99
2023-2024,T.J. Oshie,WSH,R,52,683.9166667,616,771,44.41,418,535,43.86,275,364,43.04,20,29,40.82,26.31,33.77,43.79,315,345,47.73,126,130,49.22,13,17,43.33,189,215,46.78,6,7,46.15,346,407,45.95,1,5,16.67,7.27,92.03,0.993,165,156,77,515,68.18,276,214,167,62.3
2023-2024,Erik Gudbranson,CBJ,D,78,1267.416667,1169,1464,44.4,815,1028,44.22,552,716,43.53,41,57,41.84,47.37,59.48,44.33,519,656,44.17,182,249,42.23,17,23,42.5,337,407,45.3,15,24,38.46,651,889,42.27,9,10,47.37,7.43,92.04,0.995,116,214,171,967,40.42,343,369,413,45.37
2023-2024,Jackson LaCombe,ANA,D,71,1097.833333,900,1127,44.4,644,805,44.44,445,558,44.37,31,51,37.8,41.99,48.84,46.23,403,526,43.38,192,219,46.72,22,26,45.83,211,307,40.73,6,22,21.43,518,678,43.31,3,3,50,6.97,90.86,0.978,120,223,187,812,39.09,289,331,361,44.46
2023-2024,Nick Leddy,STL,D,82,1536.866667,1339,1680,44.35,992,1214,44.97,699,823,45.93,61,60,50.41,58.23,77.58,42.88,621,786,44.14,242,331,42.23,23,29,44.23,379,455,45.44,26,20,56.52,778,1059,42.35,12,11,52.17,8.73,92.71,1.014,154,304,269,1053,36.41,386,470,573,40.25
2023-2024,Alex Newhook,MTL,C,55,711.6333333,640,803,44.35,458,566,44.73,309,398,43.71,35,34,50.72,31.16,35.74,46.57,311,365,46.01,133,140,48.72,17,16,51.52,178,225,44.17,9,13,40.91,353,457,43.58,9,5,64.29,11.33,91.46,1.028,100,122,105,527,48.78,182,182,213,46.08
2023-2024,Isac Lundestrom,ANA,C,46,526.4833333,414,520,44.33,290,357,44.82,189,244,43.65,14,17,45.16,18.79,19.16,49.52,178,215,45.29,78,89,46.71,8,11,42.11,100,126,44.25,4,4,50,251,346,42.04,2,2,50,7.41,93.03,1.004,69,125,69,416,50,122,165,160,43.26
2023-2024,Jeff Carter,PIT,C,72,661.9,564,709,44.3,397,496,44.46,275,320,46.22,13,20,39.39,21.48,29.19,42.39,242,303,44.4,98,130,42.98,5,12,29.41,144,173,45.43,4,2,66.67,290,480,37.66,4,6,40,4.73,93.75,0.985,32,139,240,570,11.76,71,193,401,15.04
2023-2024,Nico Sturm,S.J,C,63,741.7666667,654,827,44.16,448,591,43.12,312,403,43.64,22,42,34.38,24.52,36.92,39.91,289,424,40.53,115,171,40.21,8,23,25.81,174,253,40.75,8,12,40,433,486,47.12,6,7,46.15,7.05,89.58,0.966,82,158,166,617,33.06,209,233,324,39.21
2023-2024,Jimmy Vesey,NYR,L,80,852.5,702,888,44.15,505,605,45.5,348,394,46.9,24,33,42.11,30.4,37.06,45.07,330,379,46.54,131,161,44.86,11,17,39.29,199,218,47.72,5,10,33.33,370,593,38.42,8,6,57.14,6.9,91.62,0.985,91,240,195,647,31.82,160,312,355,31.07
2023-2024,Frank Vatrano,ANA,R,82,1048.183333,950,1202,44.14,696,882,44.11,502,613,45.02,47,67,41.23,42.3,51.55,45.07,442,550,44.56,193,238,44.78,24,29,45.28,249,312,44.39,11,27,28.95,579,739,43.93,12,11,52.17,9.36,89.07,0.984,188,190,165,760,53.26,341,291,361,48.58
2023-2024,Calen Addison,"MIN, S.J",D,72,1026.45,917,1161,44.13,627,824,43.21,412,571,41.91,28,55,33.73,35.24,55.08,39.02,402,592,40.44,152,244,38.38,20,26,43.48,250,348,41.81,7,18,28,590,645,47.77,1,11,8.33,6.8,90.37,0.972,120,173,126,899,48.78,340,266,316,51.83
2023-2024,Tyson Barrie,NSH,D,41,603.3166667,537,680,44.12,389,488,44.36,278,359,43.64,24,26,48,25.8,29.79,46.41,255,323,44.12,109,128,45.99,19,16,54.29,146,195,42.82,5,4,55.56,308,364,45.83,0,6,0,8.63,92.76,1.014,83,103,55,481,60.14,182,177,158,53.53
2023-2024,Colton Parayko,STL,D,82,1613.733333,1347,1708,44.09,998,1232,44.75,703,828,45.92,61,71,46.21,58.41,75.07,43.76,615,792,43.71,245,319,43.44,24,33,42.11,370,473,43.89,27,21,56.25,821,1084,43.1,10,17,37.04,8.68,91.43,1.001,167,325,276,1090,37.7,409,492,583,41.23
2023-2024,Marco Scandella,STL,D,65,734.1666667,587,750,43.9,427,547,43.84,306,397,43.53,26,25,50.98,24.61,35.9,40.67,271,357,43.15,103,169,37.87,13,14,48.15,168,188,47.19,9,6,60,332,399,45.42,4,5,44.44,8.5,93.7,1.022,99,137,68,760,59.28,186,206,154,54.71
2023-2024,MacKenzie Entwistle,CHI,R,67,709.8666667,622,796,43.86,435,584,42.69,327,433,43.03,15,41,26.79,23.98,37.09,39.27,269,407,39.79,101,165,37.97,7,21,25,168,242,40.98,2,11,15.38,341,454,42.89,6,9,40,4.59,90.53,0.951,71,138,63,587,52.99,157,212,193,44.86
2023-2024,Alec Martinez,VGK,D,55,915.9333333,889,1139,43.84,607,737,45.16,436,501,46.53,43,46,48.31,35.06,42.87,44.99,410,508,44.66,148,186,44.31,22,18,55,262,322,44.86,16,14,53.33,510,652,43.89,5,14,26.32,9.86,90.82,1.007,119,200,137,655,46.48,265,273,281,48.53
2023-2024,Tanner Pearson,MTL,L,54,574.65,495,634,43.84,349,440,44.23,230,297,43.64,16,27,37.21,22.27,29.9,42.69,219,305,41.79,101,136,42.62,8,17,32,118,169,41.11,5,7,41.67,277,350,44.18,3,3,50,6.96,90.91,0.979,71,123,94,452,43.03,131,187,184,41.59
2023-2024,Andrew Copp,DET,C,79,1001.016667,824,1056,43.83,579,760,43.24,410,491,45.5,46,50,47.92,34.06,43.61,43.86,371,484,43.39,151,174,46.46,27,27,50,220,310,41.51,12,14,46.15,507,662,43.37,7,9,43.75,11.22,89.82,1.01,147,255,198,712,42.61,274,344,383,41.7
2023-2024,Nick Foligno,CHI,L,74,969.95,808,1036,43.82,570,735,43.68,397,523,43.15,34,55,38.2,35.54,44.38,44.47,361,502,41.83,145,206,41.31,21,27,43.75,216,296,42.19,10,14,41.67,486,617,44.06,3,14,17.65,8.56,89.48,0.98,147,221,137,649,51.76,284,298,320,47.02
2023-2024,Jake Evans,MTL,C,82,997.2166667,883,1133,43.8,602,776,43.69,413,539,43.38,34,42,44.74,39.83,50.54,44.07,406,512,44.23,188,206,47.72,19,25,43.18,218,306,41.6,11,12,47.83,483,679,41.57,3,5,37.5,8.23,92.21,1.004,109,226,218,708,33.33,216,314,429,33.49
2023-2024,J.T. Compher,DET,L,77,1030.25,887,1140,43.76,611,801,43.27,416,533,43.84,46,50,47.92,37.23,46.84,44.28,419,516,44.81,150,190,44.12,26,25,50.98,269,326,45.21,14,20,41.18,492,700,41.28,6,5,54.55,11.06,90.62,1.017,176,211,192,704,47.83,281,288,352,44.39
2023-2024,Brayden Schenn,STL,C,82,1074.766667,925,1190,43.74,682,844,44.69,475,571,45.41,45,52,46.39,39.23,53.05,42.51,432,570,43.11,176,234,42.93,24,33,42.11,256,336,43.24,14,11,56,570,729,43.88,7,8,46.67,9.47,90.89,1.004,169,206,186,762,47.61,296,308,378,43.92
2023-2024,Michael Rasmussen,DET,C,75,964.15,810,1043,43.71,559,725,43.54,396,467,45.89,40,38,51.28,33.85,43.28,43.88,364,474,43.44,146,176,45.34,25,20,55.56,218,298,42.25,10,10,50,475,645,42.41,5,8,38.46,10.1,91.86,1.02,126,242,180,727,41.18,246,330,367,40.13
2023-2024,Gustav Lindström,"ANA, MTL",D,46,670.9333333,523,674,43.69,372,474,43.97,254,322,44.1,28,17,62.22,22.74,28.83,44.1,237,318,42.7,105,129,44.87,18,10,64.29,132,189,41.12,4,6,40,296,389,43.21,6,1,85.71,11.02,94.72,1.057,64,138,80,538,44.44,131,203,197,39.94
2023-2024,Nikita Okhotiuk,"CGY, S.J",D,52,765.7666667,682,879,43.69,478,624,43.38,329,436,43.01,23,47,32.86,29.5,39.98,42.46,299,427,41.18,128,170,42.95,8,23,25.81,171,257,39.95,9,18,33.33,398,502,44.22,6,6,50,6.99,89.22,0.962,50,120,112,666,30.86,194,198,248,43.89
2023-2024,Brandon Saad,STL,L,82,1063.5,945,1220,43.65,713,889,44.51,510,629,44.78,47,52,47.47,42.11,53.52,44.03,456,573,44.31,178,237,42.89,23,29,44.23,278,336,45.28,16,10,61.54,545,733,42.64,8,13,38.1,9.22,91.73,1.009,140,211,147,771,48.78,274,295,347,44.12
2023-2024,Liam O'Brien,ARI,C,75,705.0833333,576,745,43.6,403,517,43.8,280,345,44.8,27,25,51.92,24.84,30.66,44.76,258,323,44.41,105,123,46.05,16,12,57.14,153,200,43.34,7,9,43.75,337,461,42.23,4,4,50,9.64,92.75,1.024,106,174,121,609,46.7,185,225,227,44.9
2023-2024,Anthony Duclair,"S.J, T.B",L,73,973.65,886,1147,43.58,616,819,42.93,432,576,42.86,46,46,50,40.56,48.82,45.38,431,567,43.19,181,227,44.36,26,21,55.32,250,340,42.37,12,17,41.38,500,664,42.96,8,8,50,10.65,92.01,1.027,149,242,147,733,50.34,313,317,337,48.15
2023-2024,Ben Chiarot,DET,D,77,1308.783333,1150,1490,43.56,826,1048,44.08,581,718,44.73,61,75,44.85,48.3,58.17,45.36,499,673,42.58,199,247,44.62,33,34,49.25,300,426,41.32,16,30,34.78,682,882,43.61,12,11,52.17,10.5,89.55,1.001,137,302,218,973,38.59,327,449,455,41.82
2023-2024,Casey Cizikas,NYI,C,70,801.35,660,857,43.51,485,569,46.02,328,402,44.93,28,29,49.12,29.27,33.41,46.69,293,347,45.78,141,141,50,15,12,55.56,152,206,42.46,8,11,42.11,367,555,39.8,5,6,45.45,8.54,92.79,1.013,76,212,184,689,29.23,145,274,322,31.05
2023-2024,Brett Leason,ANA,R,68,702.7166667,572,744,43.47,401,495,44.75,268,356,42.95,20,29,40.82,22.53,30.63,42.39,228,350,39.45,97,145,40.08,10,15,40,131,205,38.99,8,8,50,346,430,44.59,2,6,25,7.46,91.85,0.993,99,152,86,585,53.51,176,210,205,46.19
2023-2024,Simon Holmstrom,NYI,R,75,855.4166667,738,961,43.44,528,654,44.67,350,456,43.42,30,37,44.78,27.88,38.17,42.21,294,445,39.78,121,160,43.06,17,15,53.13,173,285,37.77,8,18,30.77,479,563,45.97,5,4,55.56,8.57,91.89,1.005,137,188,152,742,47.4,251,272,293,46.14
2023-2024,Nicolas Aube-Kubel,WSH,R,60,714.3833333,544,713,43.28,373,508,42.34,247,328,42.96,26,21,55.32,19.64,27.38,41.78,238,295,44.65,84,125,40.19,12,12,50,154,170,47.53,7,3,70,262,536,32.83,7,6,53.85,10.53,93.6,1.041,26,162,252,492,9.35,59,200,409,12.61
2023-2024,Brandon Carlo,BOS,D,76,1230.3,981,1294,43.12,728,952,43.33,524,642,44.94,55,38,59.14,47.2,55,46.19,459,581,44.13,214,226,48.64,33,20,62.26,245,355,40.83,13,10,56.52,480,843,36.28,9,8,52.94,10.5,94.08,1.046,59,290,269,1079,17.99,152,401,519,22.65
2023-2024,Josh Anderson,MTL,R,78,1018.9,897,1184,43.1,637,823,43.63,428,593,41.92,36,48,42.86,39.25,53.58,42.28,409,557,42.34,178,238,42.79,16,29,35.56,231,319,42,12,13,48,521,667,43.86,7,6,53.85,8.41,91.91,1.003,130,239,171,702,43.19,241,321,351,40.71
2023-2024,Filip Zadina,S.J,R,72,847.2166667,793,1049,43.05,537,765,41.24,369,527,41.18,24,61,28.24,32.82,46.94,41.15,354,525,40.27,145,206,41.31,10,31,24.39,209,319,39.58,12,19,38.71,450,603,42.74,2,11,15.38,6.5,88.43,0.949,80,159,117,684,40.61,211,238,262,44.61
2023-2024,Dominik Kubalik,OTT,L,74,745.8166667,615,816,42.98,447,557,44.52,295,386,43.32,16,44,26.67,24.77,36.33,40.54,243,387,38.57,96,158,37.8,8,18,30.77,147,229,39.1,4,17,19.05,366,463,44.15,4,9,30.77,5.42,88.6,0.94,112,161,81,701,58.03,210,222,192,52.24
2023-2024,Mike Matheson,MTL,D,82,1425.316667,1253,1664,42.96,909,1119,44.82,630,751,45.62,49,60,44.95,57.17,70.11,44.92,584,796,42.32,237,293,44.72,25,29,46.3,347,503,40.82,18,24,42.86,710,968,42.31,6,7,46.15,7.78,92.01,0.998,154,285,262,856,37.02,394,447,539,42.23
2023-2024,Fabian Zetterlund,S.J,L,82,1195.933333,1061,1410,42.94,769,987,43.79,515,667,43.57,48,67,41.74,46.96,64.77,42.03,474,699,40.41,182,294,38.24,23,34,40.35,292,405,41.89,19,20,48.72,645,811,44.3,6,13,31.58,9.32,89.96,0.993,132,292,195,812,40.37,348,409,434,44.5
2023-2024,Travis Hamonic,OTT,D,48,628.9,564,750,42.92,403,520,43.66,279,377,42.53,25,37,40.32,24.12,34.74,40.98,236,365,39.27,114,148,43.51,14,17,45.16,122,217,35.99,6,13,31.58,341,409,45.47,5,7,41.67,8.96,90.19,0.991,97,139,96,554,50.26,206,207,195,51.37
2023-2024,Henry Thrun,S.J,D,51,850.9333333,710,947,42.85,482,700,40.78,321,466,40.79,26,46,36.11,29.4,42.89,40.67,317,442,41.77,124,185,40.13,13,17,43.33,193,257,42.89,10,19,34.48,434,583,42.67,3,10,23.08,8.1,90.13,0.982,90,179,121,678,42.65,247,258,298,45.32
2023-2024,David Savard,MTL,D,60,982.1333333,883,1178,42.84,639,813,44.01,437,561,43.79,50,51,49.5,41.97,51.45,44.92,437,563,43.7,194,219,46.97,31,20,60.78,243,344,41.4,14,23,37.84,486,630,43.55,4,8,33.33,11.44,90.91,1.024,118,178,146,625,44.7,304,299,322,48.56
2023-2024,Nikita Zaitsev,CHI,D,38,547.9333333,478,639,42.79,333,454,42.31,223,324,40.77,14,23,37.84,19.14,25.03,43.34,205,308,39.96,83,96,46.37,8,13,38.1,122,212,36.53,3,6,33.33,308,346,47.09,3,4,42.86,6.28,92.9,0.992,82,85,44,476,65.08,195,133,123,61.32
2023-2024,Christian Fischer,DET,R,79,820.2,681,916,42.64,495,641,43.57,352,435,44.73,31,33,48.44,30.53,34.84,46.7,301,411,42.28,130,144,47.45,18,21,46.15,171,267,39.04,7,9,43.75,405,558,42.06,6,3,66.67,8.81,92.41,1.012,124,197,126,702,49.6,241,274,280,46.26
2023-2024,Mike Hoffman,S.J,C,66,776.1,621,836,42.62,451,602,42.83,311,408,43.25,21,36,36.84,27.68,39,41.51,279,408,40.61,108,177,37.89,9,16,36,171,231,42.54,6,9,40,383,485,44.12,6,11,35.29,6.75,91.18,0.979,81,140,128,606,38.76,198,204,270,42.31
2023-2024,Jake Neighbours,STL,L,77,961.55,802,1081,42.59,586,778,42.96,413,549,42.93,37,44,45.68,36.16,49.88,42.02,384,503,43.29,165,211,43.88,25,24,51.02,219,292,42.86,6,13,31.58,473,620,43.28,6,7,46.15,8.96,91.99,1.009,150,187,119,737,55.76,272,279,266,50.56
2023-2024,Connor Bedard,CHI,C,68,1043.15,892,1203,42.58,627,874,41.77,438,608,41.87,37,67,35.58,41.3,54.58,43.07,432,598,41.94,160,255,38.55,19,35,35.19,272,343,44.23,15,18,45.45,530,654,44.76,3,14,17.65,8.45,88.98,0.974,186,203,91,658,67.15,381,288,265,58.98
2023-2024,Marc-Edouard Vlasic,S.J,D,57,826.9,741,1000,42.56,516,681,43.11,341,486,41.23,25,49,33.78,30.79,45.39,40.42,319,495,39.19,140,201,41.06,12,30,28.57,179,294,37.84,6,14,30,433,589,42.37,7,5,58.33,7.33,89.92,0.972,40,139,133,758,23.12,177,241,291,37.82
2023-2024,Jaycob Megna,CHI,D,44,682.1833333,561,761,42.44,379,547,40.93,272,382,41.59,19,34,35.85,22.81,31.76,41.8,255,361,41.4,107,140,43.32,13,17,43.33,148,221,40.11,4,11,26.67,313,428,42.24,2,6,25,6.99,91.1,0.981,49,126,69,633,41.53,150,188,179,45.59
2023-2024,Jan Rutta,S.J,D,69,1117.716667,943,1280,42.42,647,922,41.24,439,652,40.24,33,56,37.08,37.09,55.84,39.91,402,585,40.73,159,250,38.88,13,28,31.71,243,335,42.04,15,18,45.45,573,762,42.92,5,10,33.33,7.52,91.41,0.989,78,240,178,889,30.47,275,374,393,41.17
2023-2024,Robby Fabbri,DET,C,68,716.8,627,853,42.36,449,622,41.92,311,437,41.58,28,39,41.79,27.49,35.82,43.42,284,394,41.89,111,140,44.22,15,19,44.12,173,254,40.52,6,15,28.57,360,486,42.55,7,5,58.33,9,91.08,1.001,94,132,98,590,48.96,160,192,205,43.84
2023-2024,Jakub Lauko,BOS,C,60,572.4833333,402,548,42.32,290,361,44.55,192,244,44.04,16,17,48.48,16.89,19.99,45.79,185,222,45.45,86,92,48.31,10,10,50,99,130,43.23,3,6,33.33,202,347,36.79,3,1,75,8.33,93.03,1.014,44,188,92,507,32.35,68,231,184,26.98
2023-2024,Jean-Gabriel Pageau,NYI,C,82,968.9666667,841,1151,42.22,588,773,43.2,391,521,42.87,34,43,44.16,37.72,43.33,46.54,377,501,42.94,180,188,48.91,22,18,55,197,313,38.63,7,15,31.82,495,726,40.54,5,10,33.33,8.7,91.75,1.004,133,228,259,790,33.93,232,316,437,34.68
2023-2024,Mikael Granlund,S.J,C,69,1007.65,880,1216,41.98,644,863,42.73,440,595,42.51,43,51,45.74,38.82,57.12,40.46,402,611,39.68,150,254,37.13,24,23,51.06,252,357,41.38,13,17,43.33,526,697,43.01,6,11,35.29,9.77,91.43,1.012,117,242,155,680,43.01,289,334,363,44.33
2023-2024,Isaak Phillips,CHI,D,33,502.7166667,413,573,41.89,297,427,41.02,194,289,40.17,11,37,22.92,16.82,28.38,37.21,184,285,39.23,74,140,34.58,6,20,23.08,110,145,43.14,4,10,28.57,235,308,43.28,1,7,12.5,5.67,87.2,0.929,42,93,71,425,37.17,110,146,138,44.35
2023-2024,Philipp Kurashev,CHI,C,75,1093.833333,905,1275,41.51,636,895,41.54,438,629,41.05,34,69,33.01,40.64,54.1,42.9,435,609,41.67,168,249,40.29,17,38,30.91,267,360,42.58,14,17,45.16,545,728,42.81,3,14,17.65,7.76,89.03,0.968,190,185,111,719,63.12,394,275,306,56.29
2023-2024,Matt Martin,NYI,L,57,523.4666667,387,546,41.48,284,360,44.1,191,237,44.63,17,12,58.62,17.46,21.26,45.1,172,227,43.11,78,87,47.27,9,4,69.23,94,140,40.17,3,5,37.5,216,339,38.92,5,3,62.5,8.9,94.94,1.038,70,121,86,495,44.87,115,160,163,41.37
2023-2024,Ross Johnston,ANA,L,68,544.45,390,555,41.27,288,397,42.04,192,275,41.11,9,21,30,13.73,22.08,38.33,139,257,35.1,60,111,35.09,5,13,27.78,79,146,35.11,3,4,42.86,232,321,41.95,1,4,20,4.69,92.36,0.971,83,113,59,520,58.45,122,150,136,47.29
2023-2024,Josh Brown,ARI,D,51,638.55,550,783,41.26,404,570,41.48,288,388,42.6,33,33,50,26.81,35.49,43.03,277,379,42.23,114,157,42.07,13,17,43.33,163,222,42.34,12,12,50,307,454,40.34,8,4,66.67,11.46,91.49,1.03,85,119,103,635,45.21,175,186,229,43.32
2023-2024,Luke Glendening,T.B,C,81,737.3666667,513,731,41.24,336,496,40.38,217,345,38.61,16,24,40,17.53,29.86,36.99,224,305,42.34,77,119,39.29,11,15,42.31,147,186,44.14,5,6,45.45,296,476,38.34,0,3,0,7.37,93.04,1.004,103,188,208,616,33.12,165,258,342,32.54
2023-2024,Nic Dowd,WSH,C,64,791.4166667,599,855,41.2,404,580,41.06,270,372,42.06,26,29,47.27,23.73,32.61,42.12,279,362,43.53,112,146,43.41,14,14,50,167,216,43.6,7,7,50,278,663,29.54,5,8,38.46,9.63,92.2,1.018,36,175,314,564,10.29,64,228,512,11.11
2023-2024,Beck Malenstyn,WSH,L,81,919.1166667,707,1026,40.8,477,710,40.19,320,453,41.4,32,35,47.76,28.46,41.1,40.91,339,430,44.08,132,186,41.51,16,16,50,207,244,45.9,10,8,55.56,306,774,28.33,6,11,35.29,10,92.27,1.023,34,206,348,650,8.9,62,266,562,9.94
2023-2024,Lukas Reichel,CHI,L,65,770.7666667,631,916,40.79,454,664,40.61,330,473,41.1,17,42,28.81,24.69,42.63,36.68,267,452,37.13,100,181,35.59,10,27,27.03,167,271,38.13,4,11,26.67,404,513,44.06,3,4,42.86,5.15,91.12,0.963,113,128,67,616,62.78,245,203,215,53.26
2023-2024,Scott Mayfield,NYI,D,41,649.3333333,505,734,40.76,349,508,40.72,239,346,40.85,20,25,44.44,21.64,28.07,43.53,241,314,43.42,89,120,42.58,12,11,52.17,152,194,43.93,8,11,42.11,271,444,37.9,0,3,0,8.37,92.77,1.011,43,117,98,601,30.5,126,188,216,36.84
2023-2024,Noel Acciari,PIT,C,55,568.8166667,451,656,40.74,326,462,41.37,230,302,43.23,17,25,40.48,18.17,27.59,39.71,182,278,39.57,81,113,41.75,9,13,40.91,101,165,37.97,3,4,42.86,242,467,34.13,5,8,38.46,7.39,91.72,0.991,29,115,221,475,11.6,62,160,369,14.39
2023-2024,Tyler Johnson,CHI,C,67,812.1833333,643,940,40.62,463,685,40.33,311,486,39.02,15,40,27.27,27.56,43.02,39.05,276,468,37.1,110,200,35.48,11,25,30.56,166,268,38.25,2,10,16.67,407,517,44.05,2,5,28.57,4.82,91.77,0.966,109,151,100,633,52.15,219,217,252,46.5
2023-2024,Luke Kunin,S.J,C,77,966.3333333,798,1170,40.55,543,854,38.87,360,603,37.38,20,47,29.85,31.86,55.3,36.56,353,578,37.92,154,238,39.29,8,30,21.05,199,340,36.92,7,12,36.84,473,675,41.2,5,5,50,5.56,92.21,0.978,95,175,135,809,41.3,237,259,323,42.32
